number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
11351,False,True,False,False
11354,False,False,False,False
11359,False,True,False,False
11361,False,False,False,False
11364,False,True,False,False
11367,True,True,False,False
11375,False,True,False,False
11377,False,False,False,False
11378,False,False,False,False
11381,False,False,False,False
11382,True,True,False,False
11385,False,False,False,False
11389,False,False,False,False
11390,False,False,False,False
11397,False,False,False,False
11398,False,False,False,False
11399,False,False,False,False
11403,False,False,False,False
11408,False,False,False,False
11409,False,False,False,False
11410,False,True,False,False
11412,False,False,False,False
11414,False,False,False,False
11416,False,False,False,False
11422,True,True,False,False
11427,True,True,False,False
11428,False,False,False,False
11433,False,True,False,False
11434,False,True,False,False
11436,False,False,False,False
11437,True,True,False,False
11446,False,True,False,False
11450,False,True,False,False
11453,False,True,False,False
11459,False,True,False,False
11464,False,True,False,False
11465,False,True,False,False
11468,False,False,False,False
11470,False,False,False,False
11471,False,False,False,False
11473,False,True,False,False
11477,False,False,False,False
11481,False,False,False,False
11482,False,True,False,False
11483,False,True,False,False
11486,True,False,False,False
11488,True,True,False,False
11501,False,False,False,False
11507,False,False,False,False
11509,False,True,False,False
11512,False,True,False,False
11515,False,True,False,False
11516,True,True,False,False
11517,False,False,False,False
11518,False,False,False,False
11522,False,False,False,False
11534,False,False,False,False
11536,False,True,False,False
11538,False,False,False,False
11544,True,True,False,False
11546,False,True,False,False
11551,True,True,False,False
11553,True,True,False,False
11556,False,False,False,False
11559,False,True,False,False
11561,False,False,False,False
11565,False,False,False,False
11568,False,False,False,False
11570,True,True,False,False
11575,False,False,False,False
11576,False,False,False,False
11583,False,False,False,False
11584,False,False,False,False
11585,False,False,False,False
11586,False,False,False,False
11588,False,False,False,False
11595,False,True,False,False
11598,False,False,False,False
11600,False,False,False,False
11601,True,True,False,False
11602,False,True,False,False
11605,False,False,False,False
11606,False,False,False,False
11607,False,True,False,False
11610,False,False,False,False
11615,True,True,False,False
11617,False,True,False,False
11619,False,False,False,False
11621,True,True,False,False
11622,False,False,False,False
11625,False,False,False,False
11626,False,False,False,False
11628,True,True,False,False
11629,True,True,False,False
11634,False,False,False,False
11637,False,False,False,False
11640,False,False,False,False
11641,False,False,False,False
11642,False,False,False,False
11644,True,True,False,False
11659,False,False,False,False
11662,False,False,False,False
11664,False,False,False,False
11666,False,False,False,False
11668,False,True,False,False
11669,False,False,False,False
11674,False,False,False,False
11676,False,False,False,False
11678,False,False,False,False
11686,False,False,False,False
11687,False,True,False,False
11688,False,False,False,False
11689,False,True,False,False
11693,False,True,False,False
11694,False,True,False,False
11696,False,True,False,False
11697,False,False,False,False
11703,True,True,False,False
11705,False,False,False,False
11712,False,True,False,False
11717,True,True,False,False
11718,False,False,False,False
11727,False,False,False,False
11729,True,True,False,False
11735,False,False,False,False
11741,False,False,False,False
11743,False,True,False,False
11745,False,True,False,False
11751,False,False,False,False
11752,False,False,False,False
11755,False,False,False,False
11756,False,True,False,False
11758,False,False,False,False
11762,False,False,False,False
11763,False,False,False,False
11764,False,True,False,False
11768,False,True,False,False
11770,False,False,False,False
11776,True,True,False,False
11778,False,True,False,False
11783,False,False,False,False
11785,False,False,False,False
11790,False,False,False,False
11793,False,True,False,False
11794,False,False,False,False
11795,False,False,False,False
11796,True,True,False,False
11799,False,False,False,False
11800,False,False,False,False
11804,False,False,False,False
11805,False,True,False,False
11810,False,True,False,False
11812,False,True,False,False
11815,False,False,False,False
11816,False,False,False,False
11817,True,True,False,False
11818,False,False,False,False
11823,True,True,False,False
11825,True,True,False,False
11826,False,True,False,False
11828,False,False,False,False
11833,False,False,False,False
11834,False,False,False,False
11836,False,False,False,False
11843,False,False,False,False
11845,False,False,False,False
11846,False,False,False,False
11847,False,False,False,False
11848,False,True,False,False
11849,False,True,False,False
11850,False,True,False,False
11860,False,True,False,False
11863,False,False,False,False
11875,False,True,False,False
11880,False,True,False,False
11881,False,True,False,False
11885,False,True,False,False
11886,False,False,False,False
11889,True,True,False,False
11890,True,True,False,False
11893,False,True,False,False
11894,False,False,False,False
11898,False,False,False,False
11906,False,False,False,False
11909,False,False,False,False
11910,False,True,False,False
11911,False,False,False,False
11913,True,False,False,False
11915,False,False,False,False
11918,False,False,False,False
11921,False,False,False,False
11925,False,False,False,False
11927,False,False,False,False
11928,False,False,False,False
11929,False,False,False,False
11930,False,True,False,False
11932,False,True,False,False
11936,False,True,False,False
11938,False,False,False,False
11940,False,False,False,False
11941,True,True,False,False
11943,False,False,False,False
11948,True,True,False,False
11949,False,False,False,False
11954,False,False,False,False
11955,False,False,False,False
11957,False,False,False,False
11962,False,False,False,False
11963,False,True,False,False
11969,True,True,False,False
11970,False,True,False,False
11972,False,True,False,False
11973,False,False,False,False
11974,True,False,False,False
11975,False,True,False,False
11977,False,True,False,False
11979,False,False,False,False
11981,False,True,False,False
11982,False,False,False,False
11985,False,True,False,False
11986,True,True,False,False
11988,False,False,False,False
11990,False,False,False,False
11993,False,False,False,False
12001,False,False,False,False
12002,True,True,False,False
12006,False,False,False,False
12010,False,False,False,False
12014,False,False,False,False
12015,False,False,False,False
12023,False,True,False,False
12026,False,False,False,False
12029,False,False,False,False
12031,True,True,False,False
12032,True,True,False,False
12035,True,False,False,False
12036,False,False,False,False
12037,True,True,False,False
12040,False,False,False,False
12042,True,True,False,False
12043,True,True,False,False
12049,False,True,False,False
12051,False,False,False,False
12052,False,False,False,False
12053,False,False,False,False
12054,False,False,False,False
12057,False,True,False,False
12058,True,True,False,False
12060,False,True,False,False
12061,False,False,False,False
12065,False,False,False,False
12068,False,True,False,False
12070,True,True,False,False
12072,False,False,False,False
12073,False,True,False,False
12075,False,False,False,False
12081,False,False,False,False
12083,False,False,False,False
12084,False,False,False,False
12085,False,False,False,False
12087,False,False,False,False
12089,False,False,False,False
12091,True,False,False,False
12093,False,True,False,False
12102,False,False,False,False
12104,False,False,False,False
12106,False,True,False,False
12107,False,True,False,False
12108,False,True,False,False
12109,False,False,False,False
12110,True,True,False,False
12111,False,False,False,False
12112,False,False,False,False
12114,False,False,False,False
12117,False,False,False,False
12125,False,True,False,False
12126,False,False,False,False
12127,False,True,False,False
12128,False,False,False,False
12129,False,True,False,False
12130,False,False,False,False
12131,False,False,False,False
12136,False,False,False,False
12139,False,False,False,False
12147,False,False,False,False
12150,False,False,False,False
12151,False,True,False,False
12152,True,True,False,False
12155,False,False,False,False
12156,True,True,False,False
12157,False,True,False,False
12158,False,True,False,False
12160,False,True,False,False
12163,False,False,False,False
12165,False,True,False,False
12166,False,False,False,False
12177,False,True,False,False
12180,False,True,False,False
12181,False,False,False,False
12182,True,True,False,False
12190,False,False,False,False
12194,False,False,False,False
12195,False,True,False,False
12199,False,False,False,False
12202,False,True,False,False
12203,False,False,False,False
12209,True,True,False,False
12210,False,True,False,False
12211,False,True,False,False
12213,False,False,False,False
12214,False,True,False,False
12215,False,True,False,False
12219,False,False,False,False
12221,False,False,False,False
12223,False,False,False,False
12224,False,False,False,False
12227,False,False,False,False
12229,False,False,False,False
12235,False,False,False,False
12236,False,False,False,False
12237,False,False,False,False
12240,True,True,False,False
12242,True,True,False,False
12243,False,False,False,False
12244,False,True,False,False
12247,True,False,False,False
12248,False,False,False,False
12249,False,False,False,False
12252,False,False,False,False
12260,False,True,False,False
12261,False,False,False,False
12263,False,True,False,False
12267,False,False,False,False
12270,False,False,False,False
12271,False,False,False,False
12272,False,False,False,False
12274,True,True,False,False
12277,False,True,False,False
12280,False,True,False,False
12284,False,False,False,False
12288,False,False,False,False
12290,False,True,False,False
12294,False,True,False,False
12296,False,False,False,False
12298,False,False,False,False
12302,False,False,False,False
12303,False,False,False,False
12306,False,False,False,False
12307,False,True,False,False
12310,False,False,False,False
12312,False,True,False,False
12313,False,False,False,False
12323,False,False,False,False
12324,False,False,False,False
12328,False,True,False,False
12331,False,True,False,False
12339,True,True,False,False
12342,True,False,False,False
12343,False,True,False,False
12344,False,False,False,False
12346,False,False,False,False
12350,False,False,False,False
12351,True,True,False,False
12352,False,True,False,False
12356,True,True,False,False
12357,False,False,False,False
12361,True,False,False,False
12362,True,True,False,False
12364,False,True,False,False
12365,True,True,False,False
12371,False,False,False,False
12373,False,False,False,False
12374,False,False,False,False
12377,False,False,False,False
12379,True,False,False,False
12380,False,False,False,False
12381,False,False,False,False
12384,False,True,False,False
12386,False,True,False,False
12387,False,True,False,False
12396,True,True,False,False
12399,False,False,False,False
12400,True,True,False,False
12401,False,True,False,False
12403,False,True,False,False
12406,True,True,False,False
12408,True,False,False,False
12414,False,True,False,False
12417,False,False,False,False
12418,False,False,False,False
12419,False,False,False,False
12421,False,True,False,False
12423,False,False,False,False
12424,False,True,False,False
12427,True,True,False,False
12430,False,True,False,False
12435,True,True,False,False
12437,False,False,False,False
12440,False,True,False,False
12444,True,True,False,False
12445,True,True,False,False
12447,True,False,False,False
12451,False,True,False,False
12452,False,True,False,False
12465,False,False,False,False
12473,True,False,False,False
12478,False,False,False,False
12484,False,True,False,False
12485,False,False,False,False
12490,False,True,False,False
12491,False,True,False,False
12494,False,True,False,False
12495,False,True,False,False
12497,True,False,False,False
12498,False,False,False,False
12505,False,False,False,False
12509,False,False,False,False
12518,False,True,False,False
12521,False,False,False,False
12527,True,False,False,False
12530,False,False,False,False
12534,True,True,False,False
12535,False,True,False,False
12537,True,False,False,False
12540,True,False,False,False
12541,False,False,False,False
12549,True,False,False,False
12551,False,True,False,False
12553,False,False,False,False
12554,False,False,False,False
12561,True,False,False,False
12571,True,True,False,False
12577,True,False,False,False
12581,False,False,False,False
12582,False,False,False,False
12584,False,False,False,False
12586,False,False,False,False
12587,False,True,False,False
12588,False,False,False,False
12589,False,False,False,False
12590,False,False,False,False
12594,False,False,False,False
12595,False,True,False,False
12598,False,False,False,False
12599,False,False,False,False
12601,False,False,False,False
12602,False,False,False,False
12604,False,False,False,False
12609,False,False,False,False
12610,False,False,False,False
12613,False,False,False,False
12615,False,False,False,False
12616,False,False,False,False
12617,False,False,False,False
12618,False,False,False,False
12619,False,False,False,False
12623,False,False,False,False
12624,False,False,False,False
12625,False,False,False,False
12626,False,False,False,False
12627,False,True,False,False
12631,False,False,False,False
12636,False,False,False,False
12638,False,False,False,False
12639,False,False,False,False
12640,False,False,False,False
12641,False,True,False,False
12642,False,False,False,False
12646,False,False,False,False
12647,False,False,False,False
12653,False,False,False,False
12660,False,False,False,False
12667,False,False,False,False
12668,False,False,False,False
12671,False,False,False,False
12678,False,True,False,False
12681,True,False,False,False
12687,False,True,False,False
12690,False,True,False,False
12691,False,True,False,False
12693,False,False,False,False
12694,True,True,False,False
12695,True,True,False,False
12696,False,False,False,False
12703,False,True,False,False
12704,False,False,False,False
12706,False,False,False,False
12707,False,False,False,False
12708,False,False,False,False
12723,True,True,False,False
12724,False,False,False,False
12728,False,False,False,False
12729,False,True,False,False
12731,False,True,False,False
12733,True,True,False,False
12735,True,True,False,False
12742,True,True,False,False
12743,False,False,False,False
12744,True,False,False,False
12754,False,False,False,False
12756,False,True,False,False
12761,False,False,False,False
12762,False,False,False,False
12764,True,True,False,False
12765,False,False,False,False
12766,False,False,False,False
12769,False,False,False,False
12770,False,False,False,False
12771,False,False,False,False
12773,False,False,False,False
12774,False,False,False,False
12775,False,True,False,False
12779,True,True,False,False
12780,False,True,False,False
12782,False,False,False,False
12785,False,False,False,False
12786,False,False,False,False
12787,False,False,False,False
12796,False,False,False,False
12797,True,False,False,False
12800,False,False,False,False
12801,False,False,False,False
12802,False,False,False,False
12806,False,True,False,False
12807,False,True,False,False
12808,False,True,False,False
12810,True,True,False,False
12818,False,True,False,False
12823,True,True,False,False
12824,False,False,False,False
12826,True,True,False,False
12827,False,False,False,False
12828,True,True,False,False
12833,False,False,False,False
12837,False,False,False,False
12845,False,False,False,False
12850,False,False,False,False
12851,True,True,False,False
12853,False,False,False,False
12860,True,False,False,False
12861,False,True,False,False
12862,False,False,False,False
12863,False,False,False,False
12864,False,False,False,False
12868,False,False,False,False
12872,True,False,False,False
12875,False,False,False,False
12876,False,False,False,False
12877,False,False,False,False
12878,False,False,False,False
12879,False,False,False,False
12881,False,True,False,False
12882,False,False,False,False
12883,False,False,False,False
12884,False,False,False,False
12885,False,False,False,False
12886,False,True,False,False
12888,True,True,False,False
12890,False,False,False,False
12892,True,True,False,False
12893,False,True,False,False
12894,False,False,False,False
12895,False,False,False,False
12897,False,False,False,False
12898,False,False,False,False
12899,False,False,False,False
12901,False,False,False,False
12903,False,False,False,False
12904,False,False,False,False
12909,False,False,False,False
12913,False,True,False,False
12916,False,False,False,False
12917,False,False,False,False
12919,False,True,False,False
12921,True,True,False,False
12922,False,False,False,False
12924,False,False,False,False
12927,False,False,False,False
12931,False,False,False,False
12936,False,False,False,False
12937,False,True,False,False
12938,False,False,False,False
12940,False,False,False,False
12943,True,True,False,False
12944,True,True,False,False
12947,True,True,False,False
12948,True,True,False,False
12951,False,False,False,False
12952,True,True,False,False
12953,False,False,False,False
12956,False,False,False,False
12957,False,False,False,False
12959,False,False,False,False
12961,False,False,False,False
12965,False,False,False,False
12967,True,True,False,False
12972,False,False,False,False
12973,False,False,False,False
12976,False,False,False,False
12977,False,True,False,False
12978,False,False,False,False
12979,False,True,False,False
12981,True,True,False,False
12982,True,True,False,False
12983,True,True,False,False
12985,False,False,False,False
12986,False,False,False,False
12989,False,False,False,False
12990,False,False,False,False
12991,False,True,False,False
12994,False,False,False,False
12995,False,False,False,False
12997,False,False,False,False
13010,True,True,False,False
13020,False,True,False,False
13023,False,False,False,False
13024,False,False,False,False
13025,False,False,False,False
13026,True,False,False,False
13027,True,False,False,False
13032,False,False,False,False
13033,False,False,False,False
13034,False,True,False,False
13035,False,True,False,False
13036,False,True,False,False
13037,False,True,False,False
13039,False,False,False,False
13041,False,False,False,False
13043,False,True,False,False
13046,False,False,False,False
13049,False,True,False,False
13051,False,False,False,False
13053,False,False,False,False
13054,False,False,False,False
13055,False,True,False,False
13056,False,True,False,False
13057,False,False,False,False
13060,False,True,False,False
13061,False,False,False,False
13062,True,True,False,False
13066,False,False,False,False
13068,False,True,False,False
13069,False,False,False,False
13070,False,False,False,False
13072,False,False,False,False
13073,False,False,False,False
13076,False,False,False,False
13080,False,False,False,False
13082,False,False,False,False
13083,False,False,False,False
13085,True,True,False,False
13086,True,True,False,False
13087,False,False,False,False
13090,False,False,False,False
13091,True,True,False,False
13092,False,False,False,False
13097,True,True,False,False
13098,False,False,False,False
13101,True,True,False,False
13109,False,False,False,False
13111,False,False,False,False
13118,False,True,False,False
13119,False,False,False,False
13121,True,True,False,False
13124,False,False,False,False
13128,True,True,False,False
13133,False,True,False,False
13135,True,True,False,False
13137,False,True,False,False
13144,True,True,False,False
13153,False,False,False,False
13158,True,True,False,False
13163,False,True,False,False
13165,False,False,False,False
13170,False,True,False,False
13173,False,False,False,False
13180,False,False,False,False
13181,False,False,False,False
13186,True,True,False,False
13188,True,True,False,False
13189,False,False,False,False
13195,True,True,False,False
13197,False,False,False,False
13199,False,False,False,False
13203,False,True,False,False
13205,True,True,False,False
13206,True,True,False,False
13208,False,False,False,False
13211,False,False,False,False
13215,False,False,False,False
13218,False,False,False,False
13219,False,False,False,False
13221,False,False,False,False
13222,False,True,False,False
13226,False,False,False,False
13227,True,True,False,False
13232,False,True,False,False
13239,False,False,False,False
13243,False,False,False,False
13244,True,True,False,False
13246,True,True,False,False
13252,False,False,False,False
13253,False,False,False,False
13256,False,True,False,False
13257,False,False,False,False
13258,False,False,False,False
13262,False,False,False,False
13263,False,False,False,False
13268,False,False,False,False
13270,False,False,False,False
13271,True,True,False,False
13275,False,False,False,False
13276,False,False,False,False
13282,True,True,False,False
13287,False,False,False,False
13289,False,False,False,False
13291,False,False,False,False
13294,False,False,False,False
13295,False,False,False,False
13296,False,False,False,False
13299,True,True,False,False
13306,False,False,False,False
13307,False,False,False,False
13308,False,False,False,False
13309,False,True,False,False
13310,False,False,False,False
13311,False,False,False,False
13312,False,True,False,False
13313,False,False,False,False
13318,False,False,False,False
13321,False,False,False,False
13324,True,False,False,False
13328,False,False,False,False
13330,True,True,False,False
13331,False,True,False,False
13333,True,True,False,False
13341,False,False,False,False
13342,False,False,False,False
13344,False,False,False,False
13349,False,False,False,False
13353,False,False,False,False
13355,False,False,False,False
13357,True,True,False,False
13360,False,True,False,False
13373,False,False,False,False
13376,False,False,False,False
13380,False,True,False,False
13381,True,True,False,False
13383,False,True,False,False
13384,False,True,False,False
13385,False,False,False,False
13387,False,False,False,False
13388,False,False,False,False
13390,True,True,False,False
13393,True,True,False,False
13399,False,True,False,False
13402,True,True,False,False
13407,False,False,False,False
13408,True,True,False,False
13409,False,False,False,False
13410,False,True,False,False
13414,False,False,False,False
13418,False,False,False,False
13422,False,False,False,False
13424,True,True,False,False
13426,False,True,False,False
13429,False,False,False,False
13430,False,False,False,False
13432,False,False,False,False
13433,True,True,False,False
13434,True,False,False,False
13435,False,False,False,False
13438,False,False,False,False
13439,False,False,False,False
13440,False,False,False,False
13441,False,True,False,False
13442,True,True,False,False
13443,False,False,False,False
13446,False,False,False,False
13450,False,False,False,False
13456,False,False,False,False
13463,False,False,False,False
13465,False,False,False,False
13470,False,False,False,False
13475,False,False,False,False
13480,False,False,False,False
13481,False,False,False,False
13488,False,True,False,False
13491,False,False,False,False
13493,False,False,False,False
13497,True,False,False,False
13498,False,False,False,False
13502,True,True,False,False
13505,False,False,False,False
13508,False,True,False,False
13510,False,False,False,False
13512,False,True,False,False
13514,False,False,False,False
13515,False,False,False,False
13517,False,False,False,False
13518,False,True,False,False
13519,False,False,False,False
13520,False,False,False,False
13523,False,False,False,False
13524,True,True,False,False
13525,False,False,False,False
13526,False,False,False,False
13531,True,True,False,False
13533,True,False,False,False
13537,False,False,False,False
13538,True,True,False,False
13539,False,False,False,False
13540,True,False,False,False
13543,False,False,False,False
13544,True,False,False,False
13545,True,False,False,False
13548,True,True,False,False
13550,False,False,False,False
13552,False,False,False,False
13559,True,True,False,False
13561,False,False,False,False
13562,True,True,False,False
13563,False,True,False,False
13566,False,False,False,False
13570,False,True,False,False
13572,False,False,False,False
13573,False,False,False,False
13574,False,False,False,False
13575,False,True,False,False
13578,True,True,False,False
13579,False,False,False,False
13586,True,True,False,False
13587,False,True,False,False
13593,False,False,False,False
13594,False,False,False,False
13596,False,False,False,False
13598,False,False,False,False
13602,False,False,False,False
13606,False,True,False,False
13609,False,False,False,False
13611,False,False,False,False
13612,True,True,False,False
13615,True,True,False,False
13617,False,False,False,False
13620,False,False,False,False
13628,False,False,False,False
13629,False,False,False,False
13631,False,False,False,False
13632,False,True,False,False
13633,False,False,False,False
13634,False,False,False,False
13637,False,False,False,False
13638,True,False,False,False
13640,False,False,False,False
13644,False,False,False,False
13645,True,True,False,False
13647,False,False,False,False
13651,True,True,False,False
13653,True,True,False,False
13655,False,False,False,False
13657,False,False,False,False
13660,False,False,False,False
13661,False,True,False,False
13663,False,False,False,False
13669,True,False,False,False
13671,True,True,False,False
13672,False,True,False,False
13675,False,False,False,False
13678,False,False,False,False
13683,False,False,False,False
13688,False,False,False,False
13689,False,False,False,False
13690,False,True,False,False
13694,False,False,False,False
13695,False,False,False,False
13696,False,False,False,False
13701,False,False,False,False
13702,False,False,False,False
13704,False,False,False,False
13707,False,False,False,False
13711,False,False,False,False
13712,False,False,False,False
13713,False,False,False,False
13714,False,True,False,False
13718,False,False,False,False
13720,False,False,False,False
13724,False,False,False,False
13726,True,False,False,False
13728,False,False,False,False
13737,False,True,False,False
13742,False,False,False,False
13745,False,False,False,False
13747,False,False,False,False
13752,True,True,False,False
13754,True,True,False,False
13757,False,False,False,False
13765,False,False,False,False
13766,False,False,False,False
13772,False,False,False,False
13777,True,False,False,False
13778,True,False,False,False
13779,False,True,False,False
13781,True,False,False,False
13783,False,False,False,False
13786,False,True,False,False
13787,False,False,False,False
13788,True,True,False,False
13791,False,False,False,False
13792,False,True,False,False
13794,False,False,False,False
13796,False,True,False,False
13797,False,False,False,False
13799,False,False,False,False
13801,False,False,False,False
13813,False,False,False,False
13814,True,False,False,False
13815,False,False,False,False
13816,False,False,False,False
13820,False,False,False,False
13821,False,False,False,False
13825,False,False,False,False
13828,False,False,False,False
13829,False,False,False,False
13834,False,False,False,False
13835,True,False,False,False
13840,True,False,False,False
13842,False,False,False,False
13844,False,False,False,False
13846,True,True,False,False
13847,False,False,False,False
13848,False,True,False,False
13853,False,False,False,False
13856,False,False,False,False
13859,False,True,False,False
13861,False,False,False,False
13862,False,True,False,False
13863,False,True,False,False
13869,False,False,False,False
13870,False,False,False,False
13876,False,False,False,False
13878,True,False,False,False
13879,True,True,False,False
13881,False,False,False,False
13882,False,True,False,False
13883,False,False,False,False
13889,False,False,False,False
13890,False,False,False,False
13891,False,False,False,False
13896,False,True,False,False
13897,False,False,False,False
13900,False,False,False,False
13901,False,False,False,False
13902,False,False,False,False
13903,True,True,False,False
13905,True,True,False,False
13906,False,False,False,False
13907,False,True,False,False
13908,False,False,False,False
13909,False,False,False,False
13916,True,True,False,False
13918,True,False,False,False
13923,False,False,False,False
13924,True,False,False,False
13927,False,False,False,False
13931,False,True,False,False
13933,True,True,False,False
13934,False,False,False,False
13938,False,False,False,False
13939,True,False,False,False
13940,False,False,False,False
13941,True,True,False,False
13942,False,False,False,False
13944,False,False,False,False
13945,True,True,False,False
13946,False,False,False,False
13947,True,True,False,False
13948,False,False,False,False
13950,False,False,False,False
13956,False,True,False,False
13958,False,False,False,False
13961,True,False,False,False
13962,False,False,False,False
13963,False,False,False,False
13971,False,False,False,False
13973,False,False,False,False
13976,False,True,False,False
13977,False,False,False,False
13981,False,False,False,False
13990,True,True,False,False
13992,False,False,False,False
13996,False,False,False,False
13998,True,True,False,False
13999,False,False,False,False
14000,False,True,False,False
14003,False,True,False,False
14007,False,False,False,False
14018,False,False,False,False
14019,False,False,False,False
14020,False,False,False,False
14021,True,True,False,False
14022,False,False,False,False
14024,False,False,False,False
14026,False,False,False,False
14027,False,True,False,False
14030,False,False,False,False
14031,False,False,False,False
14040,True,True,False,False
14042,False,True,False,False
14044,False,False,False,False
14047,True,True,False,False
14048,False,True,False,False
14050,True,True,False,False
14052,False,False,False,False
14053,False,False,False,False
14054,False,False,False,False
14064,False,True,False,False
14066,False,False,False,False
14069,False,False,False,False
14072,False,False,False,False
14073,False,False,False,False
14074,False,False,False,False
14082,False,False,False,False
14084,True,True,False,False
14085,False,False,False,False
14087,False,False,False,False
14088,False,True,False,False
14089,False,True,False,False
14091,False,False,False,False
14097,False,False,False,False
14105,False,False,False,False
14107,False,False,False,False
14119,False,True,False,False
14121,True,True,False,False
14124,False,False,False,False
14126,False,True,False,False
14132,True,True,False,False
14134,False,False,False,False
14135,False,True,False,False
14136,True,True,False,False
14141,False,False,False,False
14144,False,False,False,False
14145,False,False,False,False
14153,False,False,False,False
14155,True,True,False,False
14159,False,True,False,False
14169,True,True,False,False
14170,False,False,False,False
14176,False,False,False,False
14178,False,False,False,False
14183,False,False,False,False
14184,True,False,False,False
14186,True,True,False,False
14189,True,True,False,False
14201,False,False,False,False
14202,True,True,False,False
14204,False,False,False,False
14206,True,False,False,False
14208,True,True,False,False
14209,False,False,False,False
14210,False,False,False,False
14213,False,False,False,False
14215,False,False,False,False
14216,True,False,False,False
14217,True,True,False,False
14220,False,True,False,False
14222,True,True,False,False
14225,False,False,False,False
14226,False,False,False,False
14227,False,False,False,False
14232,False,False,False,False
14245,False,False,False,False
14247,True,True,False,False
14249,True,True,False,False
14250,True,False,False,False
14251,False,True,False,False
14253,True,True,False,False
14255,False,True,False,False
14259,False,True,False,False
14264,False,False,False,False
14269,False,False,False,False
14270,False,False,False,False
14272,False,False,False,False
14274,False,False,False,False
14275,False,True,False,False
14279,True,True,False,False
14284,False,True,False,False
14285,False,False,False,False
14286,False,False,False,False
14288,False,False,False,False
14291,False,False,False,False
14293,True,False,False,False
14295,True,True,False,False
14296,False,False,False,False
14297,True,True,False,False
14303,True,True,False,False
14306,True,False,False,False
14315,False,True,False,False
14316,False,True,False,False
14317,False,False,False,False
14318,False,False,False,False
14320,False,False,False,False
14321,False,False,False,False
14327,False,False,False,False
14329,False,False,False,False
14333,False,True,False,False
14334,True,True,False,False
14339,False,False,False,False
14351,False,False,False,False
14355,False,True,False,False
14358,False,False,False,False
14360,False,False,False,False
14362,False,False,False,False
14366,False,False,False,False
14367,True,False,False,False
14368,False,False,False,False
14369,False,False,False,False
14371,False,False,False,False
14374,True,True,False,False
14375,False,False,False,False
14377,False,False,False,False
14384,False,False,False,False
14385,False,False,False,False
14389,False,False,False,False
14390,True,True,False,False
14391,False,False,False,False
14393,False,False,False,False
14398,False,False,False,False
14401,False,False,False,False
14402,False,False,False,False
14403,False,False,False,False
14407,False,False,False,False
14409,False,True,False,False
14410,False,False,False,False
14411,False,False,False,False
14415,False,False,False,False
14427,False,False,False,False
14432,False,True,False,False
14433,False,False,False,False
14435,False,False,False,False
14436,False,False,False,False
14440,True,True,False,False
14443,False,False,False,False
14447,False,False,False,False
14451,False,False,False,False
14452,False,True,False,False
14454,False,False,False,False
14460,False,False,False,False
14463,False,False,False,False
14471,False,True,False,False
14472,False,False,False,False
14473,False,False,False,False
14474,False,False,False,False
14482,False,False,False,False
14483,False,True,False,False
14493,False,False,False,False
14494,False,True,False,False
14497,False,False,False,False
14500,False,False,False,False
14504,False,False,False,False
14505,False,False,False,False
14509,False,False,False,False
14518,False,True,False,False
14526,True,False,False,False
14529,False,False,False,False
14531,False,False,False,False
14535,True,True,False,False
14536,True,True,False,False
14537,False,True,False,False
14540,False,False,False,False
14547,False,False,False,False
14551,False,True,False,False
14554,True,True,False,False
14557,True,True,False,False
14563,True,True,False,False
14564,False,False,False,False
14572,True,True,False,False
14580,True,False,False,False
14583,False,False,False,False
14586,False,True,False,False
14587,True,True,False,False
14588,False,False,False,False
14590,False,False,False,False
14591,True,True,False,False
14592,False,False,False,False
14596,False,False,False,False
14597,False,False,False,False
14598,False,False,False,False
14602,False,False,False,False
14604,False,False,False,False
14605,True,True,True,True
14609,False,True,False,False
14619,False,False,False,False
14623,False,False,False,False
14624,False,False,False,False
14626,False,False,False,False
14629,False,False,False,False
14632,False,False,False,False
14635,False,False,False,False
14639,False,False,False,False
14640,False,True,False,False
14643,False,False,False,False
14645,False,False,False,False
14650,False,False,False,False
14653,True,False,False,False
14654,False,False,False,False
14658,True,True,False,False
14660,False,True,False,False
14661,False,True,False,False
14663,False,False,False,False
14665,False,False,False,False
14668,False,False,False,False
14672,False,False,False,False
14674,False,True,False,False
14681,False,False,False,False
14699,False,True,False,False
14703,False,False,False,False
14707,True,True,False,False
14712,False,False,False,False
14717,False,False,False,False
14718,False,False,False,False
14728,False,False,False,False
14736,False,True,False,False
14741,True,True,False,False
14742,False,True,False,False
14745,False,True,False,False
14752,False,False,False,False
14753,False,False,False,False
14754,False,False,False,False
14755,False,False,False,False
14756,False,False,False,False
14759,False,False,False,False
14760,True,True,False,False
14762,False,False,False,False
14764,False,False,False,False
14765,False,True,False,False
14766,True,False,False,False
14775,False,False,False,False
14779,True,False,False,False
14780,False,True,False,False
14783,True,False,False,False
14784,False,True,False,False
14785,False,False,False,False
14790,False,False,False,False
14791,False,False,False,False
14799,False,True,False,False
14800,False,False,False,False
14801,False,False,False,False
14803,True,True,False,False
14806,False,False,False,False
14808,True,False,False,False
14810,True,True,False,False
14812,False,True,False,False
14813,False,False,False,False
14815,False,False,False,False
14823,False,True,False,False
14827,False,False,False,False
14829,True,True,False,False
14831,False,True,False,False
14834,False,False,False,False
14839,False,False,False,False
14840,False,True,False,False
14850,False,False,False,False
14852,True,True,False,False
14854,False,False,False,False
14856,True,False,False,False
14858,False,False,False,False
